left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ysn,0.09133598,0.14879814,0.18219997,0.019685932,0.16508386,0.057767987,0.026621392,0.1478456,0.055603664,0.20866975,0.060521916,0.13362284,0.038180582,0.25909954,0.10339792,0.13581336,0.22387055,0.039423533,0.20257157,0.08368219
yte,0.18289573,0.21982035,0.35227713,0.36634317,0.16952996,0.077991985,0.31428805,0.17853004,0.17193007,0.40351707,0.08583774,0.20063715,0.24392535,0.35514536,0.47040075,0.2861384,0.28289616,0.1468183,0.27962118,0.09271537
ytf,0.058732465,0.09352911,0.13500322,0.09896594,0.06262371,0.13949251,0.07972629,0.07993026,0.040983964,0.09128283,0.059295222,0.08819558,0.08110008,0.08787869,0.11000918,0.0894787,0.09758651,0.036548574,0.14385755,0.09190008
yth,0.25810093,0.25663537,0.1332339,0.20165855,0.1952277,0.083833605,0.0902202,0.3097915,0.110690996,0.14601406,0.24962486,0.05947909,0.039717633,0.05887518,0.03295325,0.23561965,0.23037502,0.19351302,0.27880114,0.31317127
ytq,0.107745536,0.04031606,0.18234625,0.088048905,0.09340529,0.1824538,0.05733059,0.06234027,0.07392501,0.09550928,0.035748657,0.09746433,0.068283096,0.08656523,0.14058296,0.13345748,0.12131184,0.0687893,0.06957421,0.08204134
ytt,0.12630174,0.26621398,0.21935493,0.28302532,0.24279857,0.17632656,0.22112828,0.104935415,0.23463707,0.23590662,0.09452553,0.07942754,0.09705445,0.17413223,0.052862026,0.21403098,0.15971288,0.17155945,0.21443379,0.10449225
yub,0.07664278,0.071973875,0.09327492,0.08701168,0.086282365,0.06673299,0.09189438,0.051488504,0.07892836,0.07181738,0.07164171,0.06288269,0.08052017,0.07436165,0.06722563,0.045511115,0.059318587,0.106655255,0.11097094,0.07034682
yuf,0.13248171,0.15893725,0.21306625,0.19633174,0.094327696,0.23133492,0.081083395,0.52550226,0.09232041,0.27405843,0.43048245,0.17311968,0.17978668,0.099379614,0.17451946,0.49930376,0.30311817,0.28026447,0.19459918,0.42018774
yut,0.08019356,0.0683818,0.15978914,0.07961829,0.13703904,0.18275186,0.17640406,0.20014189,0.15153542,0.20831908,0.10025949,0.12828456,0.0860011,0.09630127,0.15040483,0.14783484,0.07548961,0.1455501,0.085678935,0.10900183
yuv,0.26242623,0.08412942,0.12914044,0.16723382,0.18963964,0.2552165,0.24729754,0.12550282,0.070313916,0.22279544,0.14874429,0.17123806,0.09079768,0.19508848,0.2548588,0.09149946,0.12989745,0.25660375,0.2143183,0.066224396
ywa,0.16018635,0.1855996,0.17483726,0.16174206,0.14770742,0.10655889,0.17341104,0.077381566,0.08956415,0.09514702,0.12833703,0.0761067,0.10126155,0.15733755,0.15752624,0.22704545,0.1259558,0.1675122,0.09487851,0.07432231
ywb,0.1258413,0.07070774,0.078374214,0.13687475,0.055800512,0.13649775,0.13221541,0.12823504,0.102904364,0.12480192,0.05373982,0.21947771,0.08156622,0.13800848,0.10606043,0.07766817,0.13454077,0.07207093,0.1157573,0.065944254
ywj,0.2274062,0.27013907,0.37119445,0.08906877,0.17246054,0.40761498,0.06338627,0.2940523,0.2682974,0.05771659,0.36653054,0.074281916,0.3055454,0.13681579,0.21740739,0.11224472,0.5595683,0.5060399,0.41004694,0.31727275
ywm,0.06529691,0.040476743,0.06304476,0.15036593,0.12438923,0.08342597,0.10150996,0.13200992,0.163864,0.14220896,0.2502005,0.073854476,0.10043846,0.102319814,0.07778604,0.056731295,0.15443514,0.18772843,0.18296497,0.05396645
ywr,0.24498262,0.13487336,0.29153526,0.080929354,0.23631208,0.23011862,0.23666987,0.29196587,0.20222369,0.22117828,0.09177424,0.12957034,0.20855354,0.1512128,0.1555489,0.19548003,0.25537568,0.12855236,0.30271232,0.08104731
yxd,0.06923658,0.16472678,0.10707117,0.08479385,0.047538012,0.099165246,0.07315771,0.090273306,0.09852853,0.088162825,0.10591743,0.13548423,0.11179831,0.12993906,0.10301333,0.09680368,0.0997519,0.113579735,0.12813634,0.45031607
yxm,0.10514611,0.0645734,0.13885067,0.03623552,0.07289864,0.07831355,0.18144692,0.09480727,0.051524643,0.09160431,0.037341937,0.064559475,0.055957418,0.079910144,0.10478364,0.058652636,0.058505576,0.09948101,0.07422125,0.049622845
yxx,0.17236829,0.09512324,0.12676232,0.08908629,0.07395519,0.031634003,0.10487816,0.19997618,0.28649676,0.10104561,0.18780643,0.032088637,0.09133545,0.13119899,0.16792455,0.10430765,0.110973954,0.090816155,0.133409,0.19144657
yxy,0.098683566,0.04419153,0.0721039,0.13061574,0.19987738,0.04214731,0.21048386,0.08751929,0.22831796,0.060229503,0.077878356,0.15313087,0.08663198,0.18037456,0.033722702,0.166532,0.12859748,0.070764944,0.150906,0.20137495
yyi,0.3687862,0.13982978,0.12311284,0.10602718,0.061845377,0.19712186,0.24426146,0.08679349,0.18081857,0.21256077,0.103823446,0.15267518,0.22505218,0.11551965,0.12022617,0.109225914,0.18665609,0.07728526,0.14564876,0.18991141
yyj,0.09378232,0.1812723,0.11972585,0.09040432,0.08430664,0.13152473,0.16653834,0.10390021,0.14061832,0.20501077,0.16182046,0.105847985,0.15760048,0.13644278,0.15361708,0.11334291,0.13619615,0.18557909,0.17698511,0.11258285
yyk,0.07860622,0.069569215,0.07333,0.028524803,0.07387096,0.121550925,0.042480573,0.15431681,0.041263387,0.083069295,0.19739303,0.06672835,0.07881688,0.11873619,0.09259019,0.09583251,0.062629044,0.06840762,0.13020264,0.045284756
yyq,0.106249616,0.14553761,0.098881565,0.11929925,0.18577635,0.08795407,0.09622888,0.10750033,0.068789184,0.08328006,0.08276749,0.10876674,0.12560806,0.09844382,0.09243742,0.070194714,0.108604744,0.09922208,0.10196346,0.07709317
yyx,0.16581973,0.2001732,0.15440935,0.14323594,0.147806,0.08627558,0.20138058,0.1551249,0.07516591,0.18578818,0.17178269,0.16440447,0.079310074,0.2013424,0.036231954,0.21239585,0.10145951,0.15300207,0.103200376,0.123882055
yyz,0.07346655,0.11437835,0.10293426,0.100587346,0.11708713,0.20151985,0.17656104,0.061139643,0.107400514,0.0669395,0.096060574,0.05512593,0.060328674,0.09364806,0.09318372,0.13334662,0.083022416,0.112952575,0.038323037,0.082647376
yzd,0.12940417,0.15693341,0.043833412,0.04654763,0.19301882,0.025946336,0.07514791,0.043032184,0.08428043,0.03891372,0.038085643,0.039344992,0.03674023,0.08129174,0.06462008,0.055607192,0.04814783,0.06847595,0.024885692,0.08617063
yzf,0.11289028,0.099582635,0.17421998,0.07434801,0.09260734,0.12656248,0.122506835,0.1533172,0.08464503,0.09215261,0.12683074,0.101363674,0.08099284,0.09589029,0.07100668,0.07365668,0.06288998,0.08881189,0.21789917,0.102435336
yzx,0.3782185,0.22980568,0.12762454,0.2667191,0.2548864,0.14839557,0.3900405,0.109713845,0.18733379,0.15135795,0.108060315,0.11100096,0.41617298,0.17208087,0.37357727,0.25369075,0.21968977,0.25653246,0.16158907,0.22666739
yzy,0.074124694,0.1281776,0.36461595,0.13685217,0.39638332,0.16197737,0.063629895,0.17010969,0.32272714,0.16673133,0.34704775,0.46573418,0.09958434,0.15750346,0.19347954,0.061926298,0.20337036,0.41633075,0.22986038,0.2665752
zah,0.18282431,0.08699949,0.14445123,0.06520805,0.12453499,0.097815625,0.15344736,0.16662729,0.14502595,0.11961189,0.08450024,0.1355134,0.11256781,0.12587222,0.059109773,0.121749684,0.14432096,0.3136408,0.1984652,0.09000422
zaz,0.043155145,0.075171374,0.084154196,0.18133314,0.0720287,0.0697602,0.10978938,0.07800135,0.07824566,0.13228148,0.10947743,0.11471215,0.12063689,0.23122412,0.07979773,0.117213055,0.06095295,0.08600648,0.061870486,0.12515411
zbc,0.094980754,0.08871288,0.19276169,0.19012694,0.24057955,0.28517345,0.22317421,0.3119139,0.22997978,0.27837574,0.30958706,0.07763058,0.10622745,0.06643393,0.09541449,0.2869287,0.21019965,0.08099999,0.072956145,0.111974366
zbe,0.087517664,0.22597952,0.2009845,0.25902918,0.2880246,0.051898085,0.38209185,0.38650554,0.04786376,0.32377994,0.31050533,0.33445993,0.19274403,0.4179891,0.3429476,0.45284086,0.13881846,0.10290438,0.07989587,0.06765859
zbh,0.03914226,0.054490145,0.07682927,0.10199826,0.06502957,0.0693907,0.06513156,0.11517805,0.056336895,0.12975681,0.08844206,0.039328653,0.11443683,0.026673798,0.11726487,0.10612401,0.13729233,0.09696981,0.19924873,0.12298058
zbi,0.1107479,0.09320277,0.11796254,0.090767816,0.09143779,0.10229021,0.097954124,0.20266709,0.07714255,0.13106565,0.110571966,0.057874717,0.16937,0.15015936,0.17603633,0.18304104,0.16911015,0.12461552,0.0875411,0.069188386
zbk,0.03634173,0.093987525,0.043302044,0.031901855,0.033825718,0.04216004,0.31036896,0.088926844,0.022565402,0.2052641,0.21947426,0.14108253,0.2841299,0.0489942,0.32024443,0.06890941,0.088582784,0.0838735,0.02360829,0.04971859
zbq,0.13753352,0.23010935,0.26047528,0.12802498,0.3019215,0.1968836,0.19848235,0.15236558,0.10358738,0.23999923,0.0684907,0.19545048,0.22042269,0.18321876,0.086222365,0.12055749,0.15946266,0.17409462,0.05899868,0.12171617
zbz,0.05460602,0.2539406,0.22391185,0.5498725,0.090031855,0.1506831,0.052191205,0.19960833,0.20201814,0.17195806,0.31818464,0.089838214,0.2170717,0.06736146,0.17935514,0.10552514,0.08342412,0.26475698,0.34505606,0.23851997
zce,0.054720424,0.061430994,0.0730346,0.07019585,0.114720955,0.078489386,0.11004022,0.1632117,0.081329666,0.05364125,0.076685145,0.05533617,0.052078165,0.07214075,0.0511657,0.060183436,0.04513249,0.104108736,0.053760424,0.12333252
zcl,0.22038901,0.09698896,0.14250255,0.22564843,0.088294834,0.09356283,0.09605335,0.17694464,0.087683626,0.12577301,0.051440127,0.14330609,0.1106719,0.2750669,0.08696621,0.05966021,0.12425986,0.07536711,0.09927581,0.13977396
zcp,0.06569745,0.3060102,0.08536272,0.24220379,0.111705594,0.109296404,0.31553626,0.13555267,0.64242387,0.108511806,0.26896527,0.3905731,0.122789696,0.16169198,0.19407696,0.19040327,0.2591331,0.27383947,0.11382748,0.21858585
zct,0.084226236,0.15406328,0.12268841,0.31826288,0.3289094,0.06362408,0.21586634,0.23910043,0.1445363,0.40582263,0.18637656,0.06974976,0.20714435,0.27130508,0.30206314,0.18229796,0.28148273,0.15328151,0.062313974,0.059301775
zcu,0.20384555,0.36959335,0.22144258,0.48377496,0.09487112,0.2397669,0.16210467,0.1614214,0.06340839,0.2574134,0.2089992,0.105128765,0.33191663,0.14640813,0.49565554,0.1685967,0.14253545,0.22985238,0.1514557,0.23466092
zcv,0.345599,0.08771184,0.046910148,0.23661838,0.21406826,0.25062796,0.41279972,0.1339878,0.4722537,0.228839,0.20222975,0.1384746,0.23561564,0.16194546,0.106138006,0.42213824,0.21838045,0.34412897,0.37406313,0.15246862
zdb,0.0668913,0.15123504,0.23001866,0.17823206,0.11945932,0.19107762,0.16859546,0.085935116,0.14864923,0.06361008,0.1640204,0.38835478,0.12042622,0.05724966,0.16024467,0.05291287,0.16892715,0.03531369,0.22440593,0.24689594
zdj,0.19624932,0.12675986,0.24794137,0.098039,0.120946266,0.098740965,0.08054739,0.13399848,0.11991841,0.106369175,0.19762148,0.27557617,0.06148749,0.08242258,0.11214586,0.14774606,0.06274708,0.14385122,0.07966793,0.17494555
zdl,0.18553558,0.20391235,0.114016816,0.15106326,0.12882823,0.11865763,0.16595078,0.165519,0.218162,0.2197971,0.19598424,0.28866982,0.13980304,0.12925448,0.15896335,0.105197795,0.19916666,0.12511154,0.09541537,0.2319366
zdm,0.124121234,0.06344521,0.07351347,0.08680755,0.08759941,0.09675181,0.071759745,0.09759776,0.17039092,0.17163181,0.17639035,0.079051,0.092835106,0.05929972,0.0908381,0.12724088,0.087022796,0.102498665,0.14007136,0.1856995
zdn,0.25504428,0.2501065,0.12365425,0.22480291,0.19674586,0.10946305,0.19434285,0.19598986,0.15420339,0.23771131,0.19968405,0.16566473,0.15101221,0.1904383,0.22609103,0.1533617,0.06818199,0.1538281,0.22360003,0.13698491
zdz,0.09536162,0.051403902,0.12961704,0.10037577,0.04401749,0.05279986,0.15313974,0.06916845,0.119644135,0.057689536,0.1253998,0.115229115,0.064585164,0.11969994,0.11108484,0.09266188,0.073259585,0.12524214,0.05995468,0.103038356
zea,0.1206893,0.25552422,0.088826545,0.15143475,0.08917419,0.09287453,0.09138633,0.12714444,0.08879319,0.11835943,0.1513792,0.10831005,0.09538088,0.14798404,0.11809683,0.11467841,0.17892948,0.09862348,0.18976086,0.16981742
zec,0.36212784,0.42180517,0.21356279,0.12433626,0.10087079,0.28115276,0.13540556,0.18162836,0.08104612,0.09562271,0.31495553,0.276199,0.15777496,0.32784045,0.27853578,0.30847275,0.12744379,0.11797808,0.19094318,0.0898049
zej,0.092011586,0.05009044,0.047964625,0.059747767,0.13923287,0.07154441,0.087328985,0.07599015,0.044818424,0.066159956,0.07963452,0.06947372,0.04829503,0.06637182,0.107953504,0.29500306,0.096585035,0.06988756,0.040434144,0.09471507
zen,0.07757045,0.1140186,0.05190863,0.067940444,0.1361283,0.09429592,0.11588072,0.06217043,0.11347679,0.052173212,0.059982818,0.09702872,0.07709588,0.12055093,0.10012716,0.12988882,0.105290085,0.42674154,0.11032336,0.12633869
zez,0.1607859,0.14061983,0.3712118,0.37124145,0.0715619,0.20252177,0.088757634,0.06754777,0.4680375,0.078919366,0.22692026,0.24165912,0.12435962,0.15303494,0.14001977,0.09214747,0.3479672,0.1330884,0.106828175,0.1512855
zfb,0.21816765,0.23398359,0.24189498,0.13517864,0.057914604,0.1415354,0.2812767,0.06785792,0.20806448,0.13829839,0.29150644,0.17721154,0.22351763,0.12299923,0.23170929,0.31193963,0.24825661,0.09080788,0.04239461,0.11184144
zfh,0.38517004,0.30739066,0.2531099,0.1720179,0.1496084,0.10393066,0.22038434,0.37939832,0.14606923,0.10897913,0.24700956,0.12264437,0.28319716,0.34458506,0.11383367,0.3299681,0.3904514,0.27103895,0.09123745,0.20094267
zfj,0.518411,0.11403847,0.16838324,0.1223918,0.05409184,0.056507275,0.30260664,0.15330376,0.2772284,0.32262197,0.13559851,0.13311636,0.19408542,0.250478,0.3498744,0.07648146,0.4757434,0.35543695,0.33111924,0.28462481
zfm,0.12793055,0.33053023,0.1743195,0.43628508,0.08416987,0.23497112,0.21578355,0.29345593,0.255411,0.13984707,0.1307652,0.3459749,0.25127313,0.21091463,0.11946955,0.0407684,0.19943336,0.4527087,0.5865695,0.41237548
zgc,0.14538787,0.089259505,0.19881096,0.08364545,0.27953392,0.097958304,0.27007213,0.0780133,0.32513452,0.38241482,0.33386156,0.23527986,0.15917514,0.120001666,0.39128557,0.09882073,0.34593958,0.18640934,0.4700041,0.29505402
zgf,0.08639732,0.096140906,0.12009391,0.107019365,0.1503849,0.36485514,0.3317708,0.1395307,0.11851882,0.1877723,0.10479255,0.33354846,0.09102493,0.13125116,0.09544658,0.26070446,0.2832191,0.2461243,0.13339902,0.19530374
zgi,0.16417268,0.12742722,0.053893708,0.08655293,0.044136748,0.106239185,0.056989204,0.09615817,0.049690254,0.053451277,0.07205014,0.12231123,0.10040144,0.07066804,0.11240968,0.070539534,0.06621562,0.08065504,0.10443014,0.04418238
zgn,0.3300537,0.064083785,0.19833596,0.3045237,0.29895157,0.29022616,0.28165743,0.12843424,0.15731743,0.30650583,0.28537023,0.11911805,0.050039273,0.09142066,0.314294,0.30695152,0.24204655,0.08018531,0.04995641,0.15414844
zgw,0.06207631,0.12358207,0.08010504,0.13678078,0.05065898,0.14911579,0.08497679,0.106404476,0.24675605,0.06934074,0.14076948,0.18249038,0.1533218,0.11970836,0.05430833,0.13573353,0.14015637,0.07984973,0.24625902,0.09869353
zhe,0.11230184,0.18167798,0.3752209,0.28446174,0.1927315,0.13427867,0.18122792,0.20066397,0.13402814,0.13474107,0.12900098,0.09746833,0.13245852,0.05456017,0.08363353,0.3170864,0.13605392,0.20604128,0.25163,0.058433924
zhy,0.18366629,0.10094346,0.19507785,0.14282706,0.12290309,0.23595771,0.09036159,0.16513163,0.15105623,0.07205259,0.15885375,0.1515877,0.16160524,0.11668494,0.1617266,0.11384297,0.12779678,0.19338785,0.09327337,0.13527465
zii,0.14155646,0.2908764,0.279931,0.17616111,0.15721083,0.21689843,0.07981847,0.25721145,0.08844818,0.1411599,0.13830829,0.20111677,0.19741255,0.10315536,0.1665943,0.22275648,0.06756338,0.22384512,0.1615892,0.08871321
zir,0.19803742,0.048527658,0.060311195,0.18556175,0.21869881,0.04568032,0.050429314,0.12513547,0.20254391,0.20669857,0.04021746,0.108766094,0.04588749,0.11898905,0.046997122,0.076243155,0.09182511,0.051933277,0.056312464,0.15431863
zit,0.0758376,0.025021698,0.252426,0.136618,0.29068136,0.04564716,0.027844656,0.03939032,0.4479884,0.2352627,0.22112297,0.26367602,0.41069874,0.22660072,0.22083712,0.23755951,0.0637004,0.1894378,0.04184138,0.050375454
zjf,0.05655063,0.26197642,0.2501641,0.16683255,0.25215003,0.08557968,0.07633266,0.3031718,0.11212415,0.20652783,0.089063294,0.080495045,0.27951345,0.17874432,0.15235576,0.2669923,0.06658607,0.12876587,0.24670792,0.10469336
zkt,0.19258437,0.08549484,0.11802204,0.042238176,0.087732546,0.07148639,0.057183027,0.09468973,0.24138567,0.2427476,0.10138898,0.06538516,0.12190417,0.2917077,0.117883556,0.13121587,0.17652357,0.25330222,0.060304567,0.2420618
zku,0.3309162,0.44767407,0.39910564,0.066931956,0.30853546,0.28113115,0.37368324,0.08767688,0.100260966,0.06714455,0.3673107,0.3993338,0.2064745,0.18779588,0.22122417,0.052718215,0.12429797,0.07726128,0.06618048,0.092079446
zlj,0.0847283,0.18191579,0.108411774,0.06900321,0.07824327,0.13395095,0.1914517,0.11612454,0.07746123,0.097758405,0.0604736,0.08781569,0.11797774,0.14402741,0.05648505,0.10099601,0.06795997,0.09820208,0.10728376,0.1275525
zlv,0.22134423,0.1576317,0.099631146,0.19901156,0.12561324,0.1181036,0.19262603,0.10700097,0.12502016,0.08763686,0.18402474,0.13262849,0.0955666,0.21645594,0.10713129,0.22645369,0.09714959,0.15910102,0.10507065,0.09046185
zmx,0.28676897,0.1889138,0.13210449,0.13311997,0.18456468,0.23332334,0.26370856,0.20486584,0.15419406,0.153285,0.076102234,0.116148114,0.18153849,0.24260591,0.28889114,0.32852927,0.13511196,0.14311081,0.06856843,0.12107362
znh,0.07648885,0.06281613,0.08994536,0.26570925,0.10799869,0.07471976,0.06930599,0.062758,0.1737432,0.071980655,0.050515026,0.33357906,0.06352517,0.3715474,0.06482182,0.044474535,0.0749065,0.043662235,0.1641861,0.054559235
znk,0.13091017,0.15724461,0.14805047,0.10509956,0.1311044,0.12858541,0.20067778,0.18739596,0.10076236,0.070986405,0.22388566,0.13564245,0.14208487,0.14640495,0.17795171,0.1353303,0.16152221,0.17047009,0.15942818,0.081405014
znm,0.11366339,0.062732466,0.1754283,0.15640429,0.14975189,0.038423564,0.092384815,0.21141644,0.13735843,0.24898255,0.18134645,0.17860325,0.1921617,0.16625337,0.18708757,0.17856367,0.056773935,0.19013105,0.25079295,0.20514625
zon,0.16152193,0.13813032,0.050377805,0.13723789,0.05907598,0.15436962,0.13868885,0.13472636,0.040240113,0.06595241,0.1547164,0.06438008,0.17633274,0.034048066,0.037717205,0.042659063,0.07726045,0.10772842,0.08351068,0.13912576
zos,0.22370459,0.063646935,0.1878586,0.10026717,0.026336238,0.057522066,0.32605103,0.04105923,0.100377426,0.39774582,0.07418826,0.15075721,0.030276611,0.052419573,0.201163,0.05580007,0.4566033,0.11041373,0.079016104,0.44084895
zot,0.07670705,0.10565218,0.089759536,0.10205501,0.079382606,0.103746355,0.08011201,0.2793777,0.07073695,0.11512014,0.095679544,0.06776497,0.067084156,0.06421627,0.16096213,0.103769034,0.085432336,0.13241607,0.13037705,0.046821963
zow,0.038384683,0.15914294,0.058414392,0.06801677,0.051098667,0.07139974,0.043458708,0.16649604,0.08072418,0.061838217,0.079261035,0.09296647,0.18628567,0.056209695,0.08858072,0.11498022,0.07505223,0.13476464,0.110486776,0.06412557
zpf,0.2945536,0.10631698,0.15331434,0.08205108,0.09800631,0.3471294,0.22696772,0.35802978,0.08116741,0.21669896,0.093248695,0.072514266,0.49501,0.3841179,0.20515263,0.31774703,0.3030299,0.17139746,0.06334686,0.2026328
zpn,0.24304557,0.1539115,0.10969368,0.16694395,0.057209104,0.12889907,0.20854843,0.1772744,0.15525398,0.16444282,0.13195358,0.096805364,0.16635196,0.27349883,0.08936377,0.16014856,0.10990219,0.19706984,0.13658431,0.11724373
zpr,0.68704796,0.08198379,0.45502564,0.22237502,0.18746099,0.09056166,0.38503206,0.35771412,0.12270405,0.0889506,0.26309097,0.042322025,0.095092595,0.13173841,0.18838882,0.067541555,0.2274081,0.098011814,0.13268077,0.24424328
zpt,0.097053126,0.124171324,0.07173559,0.039323952,0.08053918,0.18293798,0.15766829,0.1623841,0.060811065,0.15380673,0.14767562,0.15250847,0.10600723,0.08868356,0.09789915,0.10855572,0.0810979,0.14193115,0.11155364,0.06504864
zpv,0.32986054,0.54309213,0.083526075,0.3178697,0.38875628,0.27513474,0.21431586,0.4452828,0.28502178,0.122204065,0.51735973,0.23035637,0.2429501,0.27702028,0.07090061,0.59979296,0.0937086,0.39883426,0.118648,0.36900428
zpz,0.1715385,0.29274738,0.1044001,0.05942858,0.11984806,0.076006666,0.40048483,0.10706942,0.12229594,0.11698923,0.095422715,0.39379224,0.33002907,0.23104903,0.10820524,0.08304064,0.14375621,0.25762522,0.17670584,0.056753617
